Brand,Category,Product Link,Main Image,Product Name,Colour,Current Price,Main Image,Swatch Image 1,Swatch Image 2,Swatch Image 3,Discount,Original Price
Pixie Girl,Jeans,https://www.pixiegirl.com/mid-blue-ava-skinny-jean-27in-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/3717df70-321f-4d_223132_A.jpg,PixieGirl Mid Blue Skinny AVA Jeans,Blue,£29.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/3717df70-321f-4d_223132_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/c25a449c-fcc7-40_223131_X.jpg,,,,
Pixie Girl,Skirts,https://www.pixiegirl.com/blue-colour-block-midaxi-skirt-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/6b794964-c572-4b_223517_A.jpg,PixieGirl Blue & Black Colour Block Midaxi Skirt,Blue,£5,https://cdn.pixiegirl.com/Images/ProductImages/Big/6b794964-c572-4b_223517_A.jpg,,,,(80% OFF),£24.99
Pixie Girl,Tops,https://www.pixiegirl.com/pixiegirl-blue-square-neck-spot-print-long-sleeve-top-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/b0d40486-3392-44_223598_A.jpg,PixieGirl Blue Square Neck Spot Print Long Sleeve Top,Blue,£5,https://cdn.pixiegirl.com/Images/ProductImages/Big/b0d40486-3392-44_223598_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/7883f211-e262-49_223614_XR.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/c666ea98-0559-4e_223615_X.jpg,,(75% OFF),£19.99
Pixie Girl,Tops,https://www.pixiegirl.com/blue-multi-ditsy-ruch-ls-top-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/0dbd9126-ff5c-4d_223586_A.jpg,PixieGirl Blue Ditsy Floral Print Ruched Front Top,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/0dbd9126-ff5c-4d_223586_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/fca3962b-4cd9-4b_223588_X.jpg,,,(55% OFF),£22
Pixie Girl,Dresses,https://www.pixiegirl.com/blue-mult-ditsy-ls-ruch-front-dr-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/10c89fea-f240-4e_223529_A.jpg,PixieGirl Blue Ditsy Floral Print Midi Dress,Blue,£19.50,https://cdn.pixiegirl.com/Images/ProductImages/Big/10c89fea-f240-4e_223529_A.jpg,,,,,
Pixie Girl,Trousers,https://www.pixiegirl.com/denim-parachute-trousers-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/c971fb86-1d9e-41_223397_AK.jpg,PixieGirl Blue Denim Parachute Trousers,Blue,£34.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/c971fb86-1d9e-41_223397_AK.jpg,,,,,
Pixie Girl,Coats & Jackets,https://www.pixiegirl.com/pixiegirl-navy-blue-formal-coat-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/ecfd68c3-459a-49_222785_A.jpg,PixieGirl Navy Blue Formal Coat,Blue,£69.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/ecfd68c3-459a-49_222785_A.jpg,,,,,
Pixie Girl,Dresses,https://www.pixiegirl.com/pixiegirl-pink-ditsy-floral-print-ruched-front-midi-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/c16a1e46-d871-48_223530_A.jpg,PixieGirl Pink Ditsy Floral Print Ruched Front Midi Dress,Blue,£26.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/c16a1e46-d871-48_223530_A.jpg,,,,,
Pixie Girl,Tops,https://www.pixiegirl.com/blue-check-boyfriend-shirt-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/92e46827-ee39-43_223503_A.jpg,PixieGirl Blue Check Print Boyfriend Shirt,Blue,£24.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/92e46827-ee39-43_223503_A.jpg,,,,,
Pixie Girl,Dresses,https://www.pixiegirl.com/denim-button-thru-belted-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Small/9603bfeb-9fbc-45_225229_X.jpg,PixieGirl Dark Blue Denim Tie Waist Midi Dress,Blue,£39.99,https://cdn.pixiegirl.com/Images/ProductImages/Small/9603bfeb-9fbc-45_225229_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/2eb8d276-c1a5-40_225228_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/1727119a-d244-46_224042_X.jpg,,,
Pixie Girl,Coats & Jackets,https://www.pixiegirl.com/blue-denim-shacket-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/1810a357-b541-4c_223441_L1.jpg,PixieGirl Blue Denim Shacket,Blue,£35,https://cdn.pixiegirl.com/Images/ProductImages/Big/1810a357-b541-4c_223441_L1.jpg,,,,,
Pixie Girl,Tops,https://www.pixiegirl.com/2pk-colorado-ss-tshirt-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/1e147b0b-537c-4c_223780_MS.jpg,PixieGirl 2 PACK Navy Blue & White 'Colorado' Slogan T-Shirt,Blue,£19.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/1e147b0b-537c-4c_223780_MS.jpg,,,,,
Pixie Girl,Knitwear,https://www.pixiegirl.com/pixiegirl-blue-raglan-jumper-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/18715c36-6aca-41_224290_A.jpg,PixieGirl Blue Raglan Jumper,Blue,£24.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/18715c36-6aca-41_224290_A.jpg,,,,,
Pixie Girl,Tops,https://www.pixiegirl.com/blue-cosy-ss-t-shirt-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/3f20015d-cc3e-4a_224288_A.jpg,PixieGirl Blue Marl Short Sleeve T-Shirt,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/3f20015d-cc3e-4a_224288_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/cc76fa87-1a20-4a_224289_X.jpg,,,(44% OFF),£17.99
Pixie Girl,Jeans,https://www.pixiegirl.com/pixiegirl-blue-straight-leg-jeans-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/cbfc7f89-fa6d-4b_223650_L1.jpg,PixieGirl Blue Straight Leg Jeans,Blue,£29.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/cbfc7f89-fa6d-4b_223650_L1.jpg,,,,,
Pixie Girl,Skirts,https://www.pixiegirl.com/ind-blue-denim-midi-skirt-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/a12ba26d-a036-49_223926.jpg,PixieGirl Dark Blue Denim Midi Skirt,Blue,£29.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/a12ba26d-a036-49_223926.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/47fc105c-c403-48_222933_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/6a128ad8-6c6a-4f_223499_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/8c65adbd-6a48-43_223811_X.jpg,,
Pixie Girl,Dungarees,https://www.pixiegirl.com/pixiegirl-blue-denim-dungarees-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/0f8b317b-e3a4-4a_223653_L1.jpg,PixieGirl Blue Denim Dungarees,Blue,£35,https://cdn.pixiegirl.com/Images/ProductImages/Big/0f8b317b-e3a4-4a_223653_L1.jpg,,,,,
Pixie Girl,Skirts,https://www.pixiegirl.com/dark-blue-maxi-skirt-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/6e98e453-9a85-49_223731_A.jpg,PixieGirl Dark Blue Denim Split Maxi Skirt,Blue,£34.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/6e98e453-9a85-49_223731_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/1b23b6ac-0323-4a_223812_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/16e32927-5dd7-40_224317_X.jpg,,,
Pixie Girl,Tops,https://www.pixiegirl.com/blue-check-boyfriend-shirt-223799-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/b94bc605-b15f-47_223799_A.jpg,PixieGirl Blue Check Print Brushed Boyfriend Shirt,Blue,£24.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/b94bc605-b15f-47_223799_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/73456283-e2ca-47_223800_X.jpg,,,,
Pixie Girl,Jeans,https://www.pixiegirl.com/indigo-utility-jean-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/8e3fc570-d261-4b_223809.jpg,PixieGirl Indigo Blue Utility Cargo Jeans,Blue,£34.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/8e3fc570-d261-4b_223809.jpg,,,,,
Pixie Girl,Jeans,https://www.pixiegirl.com/pixiegirl-light-blue-seam-front-detail-kick-flare-jeans-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/4d2d6c20-4d15-4a_225300_223990_4.jpg,PixieGirl Light Blue Seam Front Kick Flare Jeans,Blue,£35,https://cdn.pixiegirl.com/Images/ProductImages/Big/4d2d6c20-4d15-4a_225300_223990_4.jpg,,,,,
Pixie Girl,Dresses,https://www.pixiegirl.com/distressed-ribbed-dress-acid-blu-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/fbf8da74-48bc-4a_224006_A.jpg,PixieGirl Blue Acid Wash Racer Neck Midi Dress,Blue,£19.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/fbf8da74-48bc-4a_224006_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/2db89562-b170-44_224005_X.jpg,,,,
Pixie Girl,Jeans,https://www.pixiegirl.com/dk-blu-patch-pkt-skinny-utility-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/522d6944-acd3-4e_223863_A.jpg,PixieGirl Blue Pocket Detail Cargo Skinny Jeans,Blue,£39.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/522d6944-acd3-4e_223863_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/83edb595-304a-4f_223814_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/11431c36-9cc5-4f_223815_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/fc95aa9f-42e7-40_223813_X.jpg,,
Pixie Girl,Dresses,https://www.pixiegirl.com/blue-ditsy-flutter-slv-midi-dres-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/a722f42a-7639-47_224622_B.jpg,PixieGirl Blue & Black Ditsy Floral Print Midi Dress,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/a722f42a-7639-47_224622_B.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/2c1b7b18-343d-4b_223333_X-Copy.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/3f266817-d5ef-48_224623_X.jpg,,(63% OFF),£26.99
Pixie Girl,Hoodies,https://www.pixiegirl.com/hoodie-los-angeles-embro-cobalt-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/00d3952a-1ac0-4f_224395_L1.jpg,PixieGirl Cobalt Blue 'Los Angeles' Slogan Cropped Hoodie,Blue,£19.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/00d3952a-1ac0-4f_224395_L1.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/0f4001b2-2b88-48_223742_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/b016929e-9bb5-47_223744_X.jpg,,,
Pixie Girl,Nightwear & Loungewear,https://www.pixiegirl.com/wide-leg-jogger-la-embro-cobalt-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/c99ecfdd-c21c-45_224396_L1.jpg,PixieGirl Cobalt Blue 'Los Angeles' Slogan Wide Leg Joggers,Blue,£19.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/c99ecfdd-c21c-45_224396_L1.jpg,,,,,
Pixie Girl,Dresses,https://www.pixiegirl.com/pixiegirl-blue-denim-tiered-midi-dress-224360-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/c363d5f8-cdd0-46_224360_L1.jpg,PixieGirl Blue Denim Tiered Midi Dress,Blue,£20,https://cdn.pixiegirl.com/Images/ProductImages/Big/c363d5f8-cdd0-46_224360_L1.jpg,,,,(50% OFF),£39.99
Pixie Girl,Dresses,https://www.pixiegirl.com/pixiegirl-mid-blue-denim-tie-waist-midi-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/3978eb52-4924-41_224042_L2.jpg,PixieGirl Mid Blue Denim Tie Waist Midi Dress,Blue,£39.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/3978eb52-4924-41_224042_L2.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/2eb8d276-c1a5-40_225228_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/9603bfeb-9fbc-45_225229_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/190577af-3593-47_223225_X.jpg,,
Pixie Girl,Trousers,https://www.pixiegirl.com/blue-rib-wide-leg-trs-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/62049198-4585-4e_224660_A.jpg,PixieGirl Blue Ribbed Wide Leg Trousers,Blue,£19.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/62049198-4585-4e_224660_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/8cb558ec-81a8-47_224658_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/d48a7d9d-40ba-46_224659_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/69535dac-da81-4d_225425_X.jpg,,
Pixie Girl,Hoodies,https://www.pixiegirl.com/blue-seam-detail-cropped-hoodie-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/d8d9f7f9-b1b0-40_224898_A.jpg,Blue Seam Detail Cropped Hoodie,Blue,£19.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/d8d9f7f9-b1b0-40_224898_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/d351df65-2790-45_224900_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/fde045d7-6b29-4b_224892_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/aad19095-0873-49_224894_X.jpg,,
Pixie Girl,Nightwear & Loungewear,https://www.pixiegirl.com/blue-seam-detail-wide-leg-joggers-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/4809c8b0-9758-47_224899_A.jpg,Blue Seam Detail Wide Leg Joggers,Blue,£22.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/4809c8b0-9758-47_224899_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/825a20fe-3734-45_224901_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/7334d959-b3fc-4c_224895_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/3aa736fc-d286-4b_224897_X.jpg,,
Pixie Girl,Shorts,https://www.pixiegirl.com/blue-drawstring-waist-jogger-shorts-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/ae567e1f-2179-42_224888_A.jpg,Blue Drawstring Waist Jogger Shorts,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/ae567e1f-2179-42_224888_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/2430cbb2-c365-4a_224886_X.jpg,,,(33% OFF),£14.99
Pixie Girl,Tops,https://www.pixiegirl.com/navy-colorado-sweatshirt-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/0bcc1e34-1e8f-46_225286_72.jpg,PixieGirl Navy Blue 'Colorado' Slogan Sweatshirt,Blue,£22.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/0bcc1e34-1e8f-46_225286_72.jpg,,,,,
Pixie Girl,Skirts,https://www.pixiegirl.com/pixiegirl-blue-denim-ripped-hem-midi-skirt-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/f7320c4c-8ced-4d_224221_L1.jpg,PixieGirl Blue Denim Ripped Hem Midi Skirt,Blue,£32.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/f7320c4c-8ced-4d_224221_L1.jpg,,,,,
Pixie Girl,Dresses,https://www.pixiegirl.com/blue-floral-mesh-wrap-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/77600be3-53cf-47_224619_A.jpg,PixieGirl Light Blue Floral Print Mesh Wrap Dress,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/77600be3-53cf-47_224619_A.jpg,,,,(71% OFF),£35
Pixie Girl,Dresses,https://www.pixiegirl.com/blue-ss-tie-back-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/4689c3d5-4951-47_224801_A.jpg,PixieGirl Blue Tie Back T-Shirt Dress,Blue,£19.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/4689c3d5-4951-47_224801_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/d8391871-5ba0-40_224800_X.jpg,,,,
Pixie Girl,Dresses,https://www.pixiegirl.com/pixiegirl-blue-floral-print-puff-sleeve-midi-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/0fa7353c-2b7f-48_224564_A.jpg,PixieGirl Blue Floral Print Puff Sleeve Midi Dress,Blue,£29.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/0fa7353c-2b7f-48_224564_A.jpg,,,,,
Pixie Girl,Knitwear,https://www.pixiegirl.com/blue-crochet-slash-nk-jumper-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/1d0eb21f-0725-46_224264_A.jpg,PixieGirl Light Blue Crochet Slash Neck Jumper,Blue,£24.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/1d0eb21f-0725-46_224264_A.jpg,,,,,
Pixie Girl,Trousers,https://www.pixiegirl.com/blue-abstract-harem-trouser-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/f590052f-35b5-41_224973_A.jpg,PixieGirl Navy Blue Abstract Print Harem Trousers,Blue,£22.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/f590052f-35b5-41_224973_A.jpg,,,,,
Pixie Girl,Trousers,https://www.pixiegirl.com/blue-tie-dye-wide-leg-trs-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/62b18c78-f6dd-4d_224865_A.jpg,PixieGirl Black & Blue Tie Dye Wide Leg Trousers,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/62b18c78-f6dd-4d_224865_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/5f7ec560-9cd3-4a_224864_X.jpg,,,(50% OFF),£19.99
Pixie Girl,Dresses,https://www.pixiegirl.com/pixiegirl-blue-floral-print-tie-front-mini-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/1b88d82e-c921-4f_224721_A.jpg,PixieGirl Blue Floral Print Tie Front Mini Dress,Blue,£26.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/1b88d82e-c921-4f_224721_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/828ccc84-334d-47_224747_X.jpg,,,,
Pixie Girl,Dresses,https://www.pixiegirl.com/blu-folk-floral-tiered-midi-dres-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/c77e1c58-d2de-4a_224593_A.jpg,PixieGirl Blue Floral Print Tiered Midi Dress,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/c77e1c58-d2de-4a_224593_A.jpg,,,,(67% OFF),£29.99
Pixie Girl,Jumpsuits & Playsuits,https://www.pixiegirl.com/blu-contrast-leaf-jumpsuit-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/a3f94912-5295-4f_224940_L3.jpg,PixieGirl Blue Leaf Print Wide Leg Jumpsuit,Blue,£34.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/a3f94912-5295-4f_224940_L3.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/c7bcd8ac-48bc-44_224939_X.jpg,,,,
Pixie Girl,Tops,https://www.pixiegirl.com/pixiegirl-blue-ribbed-popper-vest-top-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/6cac579d-2aa1-41_224441_A.jpg,PixieGirl Blue Ribbed Popper Vest Top,Blue,£5,https://cdn.pixiegirl.com/Images/ProductImages/Big/6cac579d-2aa1-41_224441_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/4fb4f42b-09f1-4c_224442_X.jpg,,,(55% OFF),£10.99
Pixie Girl,Skirts,https://www.pixiegirl.com/pixiegirl-cobalt-blue-satin-midaxi-skirt-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/0306d29b-231e-41_224407_224573_L1.jpg,PixieGirl Cobalt Blue Satin Midaxi Skirt,Blue,£22.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/0306d29b-231e-41_224407_224573_L1.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/7fab8381-592a-4a_223867_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/500eaa93-e83e-41_224492_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/d002d6a1-99af-45_224567_X.jpg,,
Pixie Girl,Dresses,https://www.pixiegirl.com/blue-ditsy-buttn-maxi-tea-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/1e51925c-00b2-48_224574_A.jpg,PixieGirl Blue Ditsy Floral Print Button Front Midi Dress,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/1e51925c-00b2-48_224574_A.jpg,,,,(67% OFF),£29.99
Pixie Girl,Dresses,https://www.pixiegirl.com/pixiegirl-blue-ditsy-floral-print-mini-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/9fb70de1-3c4c-42_224749_A.jpg,PixieGirl Blue Ditsy Floral Print Mini Dress,Blue,£26.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/9fb70de1-3c4c-42_224749_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/a710c7b8-7a83-4a_224748_X.jpg,,,,
Pixie Girl,Jeans,https://www.pixiegirl.com/belt-detail-denim-jean-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/381e7fbf-b569-44_225320_48.jpg,PixieGirl Light Blue Cross Over Belt Jeans,Blue,£34.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/381e7fbf-b569-44_225320_48.jpg,,,,,
Pixie Girl,Tops,https://www.pixiegirl.com/shirred-chambray-top-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/0c2d7620-18f7-43_224356_A.jpg,PixieGirl Blue Chambray Shirred Bandeau Top,Blue,£17.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/0c2d7620-18f7-43_224356_A.jpg,,,,,
Pixie Girl,Jeans,https://www.pixiegirl.com/blue-paneled-wide-leg-jean-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/1cbcee61-96c9-43_millycorbettx_1718210789_3388920186552872737_512756370.jpg,PixieGirl Blue Seam Front Wide Leg Jeans,Blue,£35,https://cdn.pixiegirl.com/Images/ProductImages/Big/1cbcee61-96c9-43_millycorbettx_1718210789_3388920186552872737_512756370.jpg,,,,,
Pixie Girl,Tops,https://www.pixiegirl.com/pixiegirl-2-pack-blue-black-short-sleeve-t-shirts-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/79205a67-5c60-4e_224470_MS.jpg,PixieGirl 2 PACK Blue & Black Short Sleeve T-Shirts,Blue,£18.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/79205a67-5c60-4e_224470_MS.jpg,,,,,
Pixie Girl,Tops,https://www.pixiegirl.com/stripe-waist-coat-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/cce73a0b-c52b-47_224538_A.jpg,PixieGirl Navy Blue Stripe Waistcoat,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/cce73a0b-c52b-47_224538_A.jpg,,,,(44% OFF),£17.99
Pixie Girl,Trousers,https://www.pixiegirl.com/pixiegirl-blue-cropped-wide-leg-trousers-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/95518297-c66b-40_224642_A.jpg,PixieGirl Blue Cropped Wide Leg Trousers,Blue,£22.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/95518297-c66b-40_224642_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/1cded092-a030-4e_224645_X.jpg,,,,
Pixie Girl,Tops,https://www.pixiegirl.com/pixiegirl-blue-floral-print-cropped-vest-top-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/e2cde843-6029-42_224520_A.jpg,PixieGirl Blue Floral Print Cropped Vest Top,Blue,£14.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/e2cde843-6029-42_224520_A.jpg,,,,,
Pixie Girl,Trousers,https://www.pixiegirl.com/pixiegirl-blue-drawstring-wide-leg-trousers-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/61a987df-93c8-4d_224643_224401_L6.jpg,PixieGirl Blue Drawstring Wide Leg Trousers,Blue,£27.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/61a987df-93c8-4d_224643_224401_L6.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/18d4ee43-409f-4e_224641_X.jpg,,,,
